ID,District,pH,TN,P2O5,K2O,OM,Sand,Clay,Silt,Longitude,Latitude,Dataset,SN,Texture_class,B,Zn,Source,Year,Palika,Ward.Numbe,Nepal_cropmask1,lyrid,upper_depth,lower_depth
12B2481E,Rautahat,6.6999998,0.12,18.9,190.85,2.44,80,7,13,85.2129,26.9797,Legacy_Data,23377,Sandy Loam,0.33,0.02,NLUP,2076,NA,NA,NA,12B2481E_1,0,20
12B431F3,Panchthar,6.07,0.08,600.24,108.86,2.6,31.35,6,62.65,87.8084,27.1403,Legacy_Data,21253,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,12B431F3_1,0,20
12BC0679,Parsa,5.8000002,0.07,22.6,117.98,1.05,30.9,10.3,58.8,84.948,27.1503,Legacy_Data,21401,SIL,0.67,0.62,NLUP,2074,NA,NA,NA,12BC0679_1,0,20
12BEAF81,Dhadhing,5.45,0.09,28.67,93.6,1.83,11.7,40.7,47.6,84.8388,27.7067,Legacy_Data,5502,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,12BEAF81_1,0,20
12C12ED9,Nawalparasi,8.1000004,0.02,5,48,0.44,NA,NA,NA,83.8363,27.5471,Legacy_Data,19785,Clay Loam,NA,NA,NLUP,2074,NA,NA,NA,12C12ED9_1,0,20
12C99E9F,Kapilvastu,8.1499996,0.16,37.32,317.4,3.22,12.1,18.2,69.7,82.8907,27.5047,Legacy_Data,11623,SiL,NA,NA,NLUP,2074,NA,NA,NA,12C99E9F_1,0,20
12CFBE09,Jhapa,4.8000002,0.07,30.5,134,1.4,47,22,31,88.0604,26.689,Legacy_Data,9830,Loam,0.4,0.92,NLUP,2074,NA,NA,NA,12CFBE09_1,0,20
12D09C4B,Solukhumbu,5.8,0.24,133.39,313.94,4.01,68,4,27.7,86.3692,27.5284,Legacy_Data,28210,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,12D09C4B_1,0,20
12D125DB,Banke,5,0.31,94,97,6.13,20,60,20,81.6352,28.1329,Legacy_Data,1951,Silty Clay Loam,0.64,0.18,NLUP,2074,NA,NA,NA,12D125DB_1,0,20
12DAC666,Dadeldhura,6.6900001,0.13,23.07,394.8,2.65,72,27,1,80.7138,29.2715,Legacy_Data,4410,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,12DAC666_1,0,20
12DE640C,Gulmi,6.5,0.22,137,99.88,5.1,64.3,3,32.8,83.5281,28.064,Legacy_Data,7880,SL,NA,NA,NLUP,2075,NA,NA,NA,12DE640C_1,0,20
12E015B1,Rukum_east,7.28,0.08,72.2,641.6,1.69,60,16,24,82.5516,28.6392,Legacy_Data,24527,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,12E015B1_1,0,20
12E81DE5,Lamjung,6.46,0.11,20.41,181.08,2.59,53.13,8,38.87,84.5226,28.2125,Legacy_Data,13941,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,12E81DE5_1,0,20
12E8338C,Baglung-Parbat,5.0900002,0.17,12.06,201,3.36,36,18,46,83.6024,28.2341,Legacy_Data,419,LOAM,NA,NA,NLUP,2076,NA,NA,NA,12E8338C_1,0,20
12E902ED,Sindhuli,6.49,0.03,2.42,141.27,2.97,69.54,10,20.46,85.5478,27.1447,Legacy_Data,26683,SL,NA,NA,NLUP,2077,NA,NA,NA,12E902ED_1,0,20
12E92ECC,Bardiya,7.5,0.09,53.46,NA,1.57,37.5,28.5,34,81.3814,28.2924,Legacy_Data,3446,CL,NA,0.4,NLUP,2074,NA,NA,NA,12E92ECC_1,0,20
12EAD6F3,Parsa,6.3000002,0.05,2,52.02,0.67,21.2,40,38.8,84.7374,27.0833,Legacy_Data,21704,CL,1.87,0.09,NLUP,2074,NA,NA,NA,12EAD6F3_1,0,20
12EFC104,Saptari,6.0999999,0.05,65,87,1.01,14,43,43,86.8302,26.6462,Legacy_Data,26260,silty clay,0.98,0.06,NLUP,2074,NA,NA,NA,12EFC104_1,0,20
12F0F3D9,Mugu,7.04,0.03,174.14,498.67,2.33,47.2,6,46.8,81.9823,29.6657,Legacy_Data,17595,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,12F0F3D9_1,0,20
12F19E3B,Bhojpur,5.44,0.02,87.12,78.98,1.41,44.82,6,49.18,87.0278,27.0607,Legacy_Data,3846,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,12F19E3B_1,0,20
12F3459A,Dhanusha,5.9000001,0.08,21.982,62.03,1.41,54.6,7.7,37.7,85.9653,26.9333,Legacy_Data,6399,SL,0.24,0.4,NLUP,2074,NA,NA,NA,12F3459A_1,0,20
12F5E1AF,Kapilvastu,5.8499999,0.08,19.16,80.6,1.58,13,10.6,76.4,83.2154,27.5462,Legacy_Data,11544,SiL,0.55,0.03,NLUP,2074,NA,NA,NA,12F5E1AF_1,0,20
12F60CCD,Dailekh,5.27,0.05,26.99,316.41,2.36,49,8,43,81.6289,28.9127,Legacy_Data,5142,Loam,NA,NA,NLUP,2076,NA,NA,NA,12F60CCD_1,0,20
12FE3F14,Bajura,6.4000001,0.51,36.48,576.2,9.98,69,14,17,81.6138,29.5497,Legacy_Data,1492,SANDY LOAM,NA,NA,NLUP,2076,NA,NA,NA,12FE3F14_1,0,20
13088F10,Gulmi,5.2,0.52,274,283.23,12.77,68.3,2.6,29.1,83.068,28.2205,Legacy_Data,7690,SL,NA,NA,NLUP,2075,NA,NA,NA,13088F10_1,0,20
1308E419,Kailali,6.5,0.13,NA,8.96,2.69,34.9,11.7,53.4,80.979,28.599,Legacy_Data,10651,L,2.04,0.39,NLUP,2074,NA,NA,NA,1308E419_1,0,20
130B1229,Rolpa,5.9,0.25,44.56,106.53,3.8,40.1,14.4,45.5,82.8254,28.3007,Legacy_Data,23751,Loam,1.4,0.85,IWRMP,2074,NA,NA,NA,130B1229_1,0,20
13107487,Mugu,4.54,0.21,439.37,1106.67,8.69,10.62,12,77.38,82.026,29.5184,Legacy_Data,17382,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,13107487_1,0,20
1311C3E5,Rolpa,5.6,0.46,68.78,369.13,3.6,52.2,16.5,31.3,82.5308,28.453,Legacy_Data,23624,Loam,0.46,3.44,IWRMP,2074,NA,NA,NA,1311C3E5_1,0,20
13165C04,Kailali,7.6999998,0.13,NA,106.3,2.71,27.2,21.1,51.7,80.9417,28.7121,Legacy_Data,10684,SIL,2.7,0.39,NLUP,2074,NA,NA,NA,13165C04_1,0,20
13177E29,Gulmi,6.6,0.27,193,219.96,6.2,48.3,4.6,47.1,83.1037,28.0824,Legacy_Data,7809,SL,NA,NA,NLUP,2075,NA,NA,NA,13177E29_1,0,20
1319662F,Tanahu,5.95,0.18,32.72,308.2,3.65,54.2,14.2,31.6,84.4822,27.9166,Legacy_Data,29004,Sandy Loam,NA,NA,NLUP,2075,NA,NA,NA,1319662F_1,0,20
131E4E5F,Lamjung,5.53,0.04,432.63,314.13,5.5,36.4,4,59.6,84.3904,28.3789,Legacy_Data,14037,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,131E4E5F_1,0,20
131EF470,Morang,8,0.07,6.44,163.2,0.8,68.4,30.2,1.4,87.4902,26.4727,Legacy_Data,17086,SandY CLAY Loam,0.66,0.1,NLUP,2074,NA,NA,NA,131EF470_1,0,20
13203D95,Solukhumbu,4.84,0.19,30.59,302.19,3.56,37.7,4,57.85,86.5733,27.5091,Legacy_Data,28219,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,13203D95_1,0,20
132066D9,Nawalparasi,7.9000001,0.05,60,168,1,85,6,9,83.8894,27.4449,Legacy_Data,19039,loamy sand,1.59,0.36,NLUP,2074,NA,NA,NA,132066D9_1,0,20
13230A4C,Salyan,5.89,0.04,94.27,119,1.57,60.1,5.4,34.5,82.2083,28.5698,Legacy_Data,25431,Sandy Loam,1.45,0.87,IWRMP,2074,NA,NA,NA,13230A4C_1,0,20
13243A52,Bara,6.3899999,0.07,171.268,63.06,1.54,31.54,30.82,37.64,85.1313,26.9232,Legacy_Data,2839,Clay Loam,0.34,0.54,NLUP,2074,NA,NA,NA,13243A52_1,0,20
13288DD9,Baitadi,7.54,0.02,117.8,1579.2,8.43,15,10,75,80.4609,29.4744,Legacy_Data,885,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,13288DD9_1,0,20
132BD90D,Sankhuwasabha,5.6999998,0.09,12.03,187.6,1.81,72.12,6.18,21.7,87.2535,27.2253,Legacy_Data,25921,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,132BD90D_1,0,20
132C4215,Dhadhing,5.05,0.11,71.06,79.2,2.19,41.2,35.4,23.4,84.7624,27.7353,Legacy_Data,5547,Clay loam,NA,NA,NLUP,2077,NA,NA,NA,132C4215_1,0,20
1330FB94,Kalikot,6.3400002,0.16,34.72,911.2,3.3,58,16,26,81.8631,29.0979,Legacy_Data,11364,SL,NA,NA,NLUP,2074,NA,NA,NA,1330FB94_1,0,20
1336B8EA,Makwanpur,5.96,0.02,151.05,172.69,8.94,29.89,6,64.11,84.9321,27.6576,Legacy_Data,15515,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,1336B8EA_1,0,20
133828E8,Kailali,6.0999999,0.07,29.266,126.55,1.03,26.6,8,65.4,81.0531,28.7124,Legacy_Data,10504,SL,4.24,0.27,NLUP,2074,NA,NA,NA,133828E8_1,0,20
133A989C,Rasuwa,5.43,0.12,25.7,324,2.38,73.1,19.4,7.5,85.1949,27.9945,Legacy_Data,22845,Sandy clay loam,NA,NA,NLUP,2077,NA,NA,NA,133A989C_1,0,20
133DC249,Rolpa,6.2,0.24,50.13,102.94,2.9,30.1,19.4,50.5,82.7857,28.2894,Legacy_Data,23713,Loam,0.61,0.72,IWRMP,2074,NA,NA,NA,133DC249_1,0,20
133DF56E,Sunsari,7.3000002,0.09,26,291,1.78,NA,NA,NA,87.2328,26.6473,Legacy_Data,28594,clay,1.16,1.88,NLUP,2074,NA,NA,NA,133DF56E_1,0,20
1340DE62,Myagdi,7,0.06,145.3,80.1,1.04,52,2,46,83.5048,28.4574,Legacy_Data,18381,Sandy loam,NA,NA,NLUP,2076,NA,NA,NA,1340DE62_1,0,20
13418941,Rautahat,7.5999999,0.05,2,69.38,0.49,24.9,20,55.1,85.3308,26.7858,Legacy_Data,23078,SIL,0.67,0.12,NLUP,2076,NA,NA,NA,13418941_1,0,20
1345F5E3,Dhadhing,6.19,0.13,37.97,304.8,2.65,40.35,6.8,52.85,85.0253,28.0413,Legacy_Data,5906,Silty loam,NA,NA,NLUP,2077,NA,NA,NA,1345F5E3_1,0,20
134853D2,Rolpa,7.3,0.28,52.56,204.48,3,34.1,33.4,32.5,82.6008,28.1812,Legacy_Data,23693,Clay Loam,0.67,1.15,IWRMP,2074,NA,NA,NA,134853D2_1,0,20
134AEE77,Doti,5.7600002,0.3,11.29,378.41,5.98,65,26,10,80.9971,29.3221,Legacy_Data,7080,Sandy Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,134AEE77_1,0,20
134B7029,Terathum,5.3,0.25,58.13,122.09,1.4,49.5,18.5,32,87.6801,27.1607,Legacy_Data,29759,Loam,0.29,1.04,IWRMP,2074,NA,NA,NA,134B7029_1,0,20
13594433,Morang,5.5999999,0.07,3.1,160.8,1.43,24.9,6.2,68.9,87.5099,26.5161,Legacy_Data,16158,SiL,0.65,0.1,NLUP,2074,NA,NA,NA,13594433_1,0,20
135A4A99,Jhapa,4.9000001,0.08,187,161,1.57,61,7,32,87.7475,26.6508,Legacy_Data,9799,SaL,0.1,1,NLUP,2074,NA,NA,NA,135A4A99_1,0,20
135DE559,Jhapa,4.6999998,0.17,8.61,69.89,5.5,14,41,45,87.7152,26.4303,Legacy_Data,9276,Silty Clay,0.17,0.53,NLUP,2074,NA,NA,NA,135DE559_1,0,20
1362200B,Gulmi,5.6,0.18,71,77.11,3.97,58.3,2.6,39.1,83.0506,28.1579,Legacy_Data,7984,SL,NA,NA,NLUP,2075,NA,NA,NA,1362200B_1,0,20
1362B78A,Gulmi,5.5,0.08,218,52.18,1.33,58.6,7.2,34.2,83.1064,28.1412,Legacy_Data,7771,SL,NA,NA,NLUP,2075,NA,NA,NA,1362B78A_1,0,20
13638BD5,Panchthar,4.7,0.04,473.98,249.49,1.96,12.22,6,81.78,87.9103,27.2604,Legacy_Data,21337,Silt,NA,NA,NLUP,2077,NA,NA,NA,13638BD5_1,0,20
1368A5BF,Sunsari,7.1999998,0.04,13.047,107.52,0.84,55,15,30,87.1194,26.5606,Legacy_Data,28472,Sandy Loam,0.07,0.14,NLUP,2074,NA,NA,NA,1368A5BF_1,0,20
13699859,Tanahu,5.17,0.13,4.13,174.2,2.6,36.8,9.2,54,84.4132,28.0215,Legacy_Data,29054,Silt Loam,NA,NA,NLUP,2075,NA,NA,NA,13699859_1,0,20
136B4EEC,Baglung-Parbat,4.7600002,0.15,12.06,147.4,3.01,44,16,39,83.6463,28.1249,Legacy_Data,557,LOAM,NA,NA,NLUP,2076,NA,NA,NA,136B4EEC_1,0,20
136C2E9F,Darchula,6.6199999,0.27,39.838,49.5,5.1,52,8,40,80.6459,29.6999,Legacy_Data,5399,SANDY LOAM,NA,NA,NLUP,2074,NA,NA,NA,136C2E9F_1,0,20
136D52A8,Terathum,5.9,0.08,15.35,373.46,3.5,55,10,35,87.5078,27.0737,Legacy_Data,30104,Sandy Loam,1,1.28,IWRMP,2074,NA,NA,NA,136D52A8_1,0,20
136F9C19,Gulmi,5.980000019,0.11,76,258.05,2.23,31.32,20,48.68,83.3062,28.0429,Legacy_Data,7973,,NA,NA,NLUP,2075,NA,NA,NA,136F9C19_1,0,20
137219F5,Dhadhing,5.69,0.28,12.55,90,5.69,42.6,55.7,1.7,84.7845,27.9484,Legacy_Data,5818,Clay soil,NA,NA,NLUP,2077,NA,NA,NA,137219F5_1,0,20
1372465D,Rautahat,8.5,0.05,36.95,47.26,1.04,7.5,30,62.5,85.3537,26.9245,Legacy_Data,23023,silty clay,0.09,0.12,NLUP,2076,NA,NA,NA,1372465D_1,0,20
1372AF54,Lamjung,5.69,0.23,61.26,77.64,5.57,37.18,6,56.82,84.2242,28.2352,Legacy_Data,14108,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,1372AF54_1,0,20
1372E924,Kapilvastu,8.6000004,0.11,19.16,147.4,2.29,NA,11.3,88.7,82.8215,27.5228,Legacy_Data,11499,SiL,NA,NA,NLUP,2074,NA,NA,NA,1372E924_1,0,20
13735C5C,Dailekh,7.0900002,0.04,43.05,409.2,0.75,39,37,24,81.4277,28.969,Legacy_Data,5178,Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,13735C5C_1,0,20
137525A6,Mugu,8.4799995,0.12,147.04,234.26,4.16,18.95,10,71.05,81.8617,29.5305,Legacy_Data,17403,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,137525A6_1,0,20
137A00D5,Bara,6.8000002,0.09,38.25,160.8,1.08,56.04,11.96,32,85.1638,27.0396,Legacy_Data,2991,sandy loam,1.22,0.52,NLUP,2074,NA,NA,NA,137A00D5_1,0,20
137CD8FC,Rupendehi,5.5999999,0.15,148.98,91.2,3.18,30.6,19.7,49.7,83.5744,27.6564,Legacy_Data,24941,L,0.73,0.56,NLUP,2074,NA,NA,NA,137CD8FC_1,0,20
137DD841,Kalikot,7.9400001,0.36,38.24,361.8,7.22,69,5,26,81.7285,29.2531,Legacy_Data,11295,SL,NA,NA,NLUP,2074,NA,NA,NA,137DD841_1,0,20
137F9431,Kailali,7.6999998,0.04,99,199,0.74,NA,NA,NA,80.9136,28.5835,Legacy_Data,11215,silty clay loam,0.15,0.86,NLUP,2074,NA,NA,NA,137F9431_1,0,20
1382A9F1,Mugu,8.0299997,0.12,119.77,374.67,5.89,13.54,12,74.46,82.447,29.5704,Legacy_Data,17485,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,1382A9F1_1,0,20
1383FAE4,Terathum,5.2,0.07,100.66,474.01,3.1,68,7,25,87.5118,27.1903,Legacy_Data,30006,Sandy Loam,0.74,1.07,IWRMP,2074,NA,NA,NA,1383FAE4_1,0,20
1384194F,Morang,6.5,0.08,18.65,134,1.8,58,6.4,35.6,87.528,26.6225,Legacy_Data,16847,SL,0.02,0.63,NLUP,2074,NA,NA,NA,1384194F_1,0,20
13857DDC,Lamjung,5.45,0.03,99.19,74.96,1.85,76.94,4,19.06,84.2501,28.3115,Legacy_Data,13894,Loamy Sand,NA,NA,NLUP,2077,NA,NA,NA,13857DDC_1,0,20
1386426B,Sarlahi,5.8000002,0.1,16.11,281.4,2.04,2.9,19.2,77.9,85.5913,27.0874,Legacy_Data,26431,SiL,1.67,0.01,NLUP,2074,NA,NA,NA,1386426B_1,0,20
138716F4,Gorkha,5.66,0.89,52.18,415.4,NA,74.72,3.64,21.64,84.6542,28.5798,Legacy_Data,7285,Loamy Sand,NA,NA,NLUP,2077,NA,NA,NA,138716F4_1,0,20
138808B5,Tanahu,6.1,0.12,82.59,42.41,2.49,57.2,4,38.8,84.188,27.865,Legacy_Data,29169,SL,NA,NA,NLUP,2075,NA,NA,NA,138808B5_1,0,20
1389F1D5,Saptari,5.1999998,0.06,8.93,63.47,0.97,56,10.6,33.4,86.6999,26.5857,Legacy_Data,26320,SL,0.47,0.16,NLUP,2074,NA,NA,NA,1389F1D5_1,0,20
138CB672,Bara,7.2199998,0.22,9.16,1003.68,4.44,55,37,8,85.033,27.0099,Legacy_Data,3306,Sandy clay,0.99,0.89,NLUP,2074,NA,NA,NA,138CB672_1,0,20
138D0C78,Rautahat,6.9000001,0.13,39.55,131.71,2.57,92,6.8,1.2,85.2062,26.8757,Legacy_Data,23506,Loamy Sand,0.19,0.43,NLUP,2076,NA,NA,NA,138D0C78_1,0,20
138D856E,Morang,6.1999998,0.09,13.11,120.6,1.79,39.2,10.4,50.4,87.6159,26.565,Legacy_Data,16593,SiL,1.06,0.02,NLUP,2074,NA,NA,NA,138D856E_1,0,20
138DA2DF,Dhanusha,6.3000002,0.12,51.65,115.87,2.41,27.2,15.1,57.7,86.0058,26.9163,Legacy_Data,6243,SIL,0.07,0.21,NLUP,2074,NA,NA,NA,138DA2DF_1,0,20
1390694D,Kailali,8.6999998,0.03,1,33.37,0.1,87.4,2.9,9.7,80.9744,28.4425,Legacy_Data,11093,LS,0.83,0.4,NLUP,2074,NA,NA,NA,1390694D_1,0,20
1395D358,Dhadhing,6.32,0.28,18.27,66,5.69,68.6,16.2,15.2,84.9607,27.8058,Legacy_Data,5701,Sandy loam,NA,NA,NLUP,2077,NA,NA,NA,1395D358_1,0,20
1397E0DD,Bara,6.6999998,0.11,17.33,187.6,2.42,36.4,21.96,41.64,85.1348,27.0646,Legacy_Data,2683,Loam,NA,NA,NLUP,2074,NA,NA,NA,1397E0DD_1,0,20
139988F0,Salyan,6.19,0.04,40.91,347.4,1.83,55.6,18.65,24.75,82.3479,28.4871,Legacy_Data,25476,Sandy Loam,0.32,0.7,IWRMP,2074,NA,NA,NA,139988F0_1,0,20
139A8258,Dailekh,6.9499998,0.06,15.84,105.6,1.28,70,14,16,81.4646,29.0137,Legacy_Data,5203,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,139A8258_1,0,20
139E50F1,Parsa,6.1999998,0.1,83.4,90.2,1.84,26.6,26.3,47.1,84.889,27.0847,Legacy_Data,21553,L,1.2,0.28,NLUP,2074,NA,NA,NA,139E50F1_1,0,20
139F110D,Jhapa,4.9000001,0.06,107,215,1.14,71,14,15,87.7085,26.6076,Legacy_Data,10109,SaL,2.81,0.14,NLUP,2074,NA,NA,NA,139F110D_1,0,20
139F2D58,Mugu,6.4499998,0.15,382.74,214.3,6.91,12.86,6,81.14,82.1417,29.4861,Legacy_Data,17338,Silt,NA,NA,NLUP,2077,NA,NA,NA,139F2D58_1,0,20
13A9B688,Sayngja,6.3600001,0.05,27,652,1.8,40,14,46,83.646,27.933,Legacy_Data,26566,Loam,NA,NA,NLUP,2075,NA,NA,NA,13A9B688_1,0,20
13AC5956,Sankhuwasabha,5.6999998,0.1,12.11,275.2,1.12,60.84,13.28,25.88,87.2094,27.2883,Legacy_Data,25993,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,13AC5956_1,0,20
13AE640A,Dhadhing,6.81,0.18,55.55,34.8,3.66,11.5,41.4,47.1,85.0678,27.7315,Legacy_Data,5542,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,13AE640A_1,0,20
13AFD9A2,Rolpa,6.3,0.31,75.76,368.97,3.6,37.1,44.15,18.75,82.4402,28.5039,Legacy_Data,23602,Clay Loam,0.38,1,IWRMP,2074,NA,NA,NA,13AFD9A2_1,0,20
13B14825,Taplejung,6.9,0.06,92.53,114.6,2.56,62.35,5.4,32.25,87.5909,27.3803,Legacy_Data,29243,Sandy Loam,0.26,2.62,IWRMP,2074,NA,NA,NA,13B14825_1,0,20
13B33E15,Bara,8.1400003,0.12,57.061,107.26,1.73,15.39,33.21,51.4,85.1401,26.9512,Legacy_Data,2317,Sand Clay Loam,4.38,0.91,NLUP,2074,NA,NA,NA,13B33E15_1,0,20
13B467D6,Surkhet,7.5999999,0.11,154,576,2.1,53.4,8.3,38.3,81.7338,28.5198,Legacy_Data,28708,Silty Loam,NA,NA,NLUP,2075,NA,NA,NA,13B467D6_1,0,20
13B754CC,Jhapa,6,0.09,34.44,308.2,1.79,63,8,29,87.877,26.5351,Legacy_Data,9889,SL,0.58,1.93,NLUP,2074,NA,NA,NA,13B754CC_1,0,20
13BA3B25,Panchthar,5.29,0.13,495.2,153.94,2.83,34.44,6,59.56,87.7942,27.159,Legacy_Data,21274,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,13BA3B25_1,0,20
13BBBAB7,Jajarkot,6.4000001,0.03,370.36,150,6.31,58,8,33,82.2327,28.8175,Legacy_Data,8524,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,13BBBAB7_1,0,20
13BFF501,Nawalparasi,5.1599998,0.07,89.573,44.67,1,60,14.6,25.4,84.2102,27.6898,Legacy_Data,19376,SL,NA,NA,NLUP,2074,NA,NA,NA,13BFF501_1,0,20
13C01282,Morang,8.1999998,0.02,8.24,59.14,0.29,46,11,43,87.5349,26.4437,Legacy_Data,16741,SIL,0.65,0.11,NLUP,2074,NA,NA,NA,13C01282_1,0,20
13C32CFE,Sindhupalchowk,5.82,0.16,12.59,98.4,3.1,9.7,40.8,49.5,85.7501,27.7888,Legacy_Data,27200,Silty Clay,NA,NA,NLUP,2077,NA,NA,NA,13C32CFE_1,0,20
13C7EFB8,Jumla,5.0999999,0.21,32.66,348.4,4.2,64,8,28,81.9525,29.1587,Legacy_Data,10222,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,13C7EFB8_1,0,20
13C8F723,Rautahat,6.8000002,0.07,48.07,338.7,1.16,NA,NA,NA,85.2962,26.7987,Legacy_Data,23117,SIL,2.48,0.21,NLUP,2076,NA,NA,NA,13C8F723_1,0,20
13C98271,Bajura,6.6199999,0.12,14.42,294.8,2.46,38,7,55,81.4324,29.4888,Legacy_Data,1625,SILTY LOAM,NA,NA,NLUP,2076,NA,NA,NA,13C98271_1,0,20
13CA185C,Nawalparasi,7.9299998,0.05,5.864,36.58,0.81,28.14,51.64,20.22,83.6991,27.4351,Legacy_Data,18939,Silt Loam,0.32,2.89,NLUP,2074,NA,NA,NA,13CA185C_1,0,20
13CAAB8A,Nawalparasi,8.1000004,0.07,53,216,1.4,25,18,57,83.7754,27.4056,Legacy_Data,18732,silt loam,0.79,0.3,NLUP,2074,NA,NA,NA,13CAAB8A_1,0,20
13CAC179,Rukum_west,6.8499999,0.17,131.49,200.4,3.48,71,26,2,82.3883,28.6457,Legacy_Data,24758,Sandy Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,13CAC179_1,0,20
13CDDACE,Bara,7.4000001,0.09,26.1,134,2.29,22.4,34.32,43.28,85.0353,27.0684,Legacy_Data,2609,clay loam,0.36,0.06,NLUP,2074,NA,NA,NA,13CDDACE_1,0,20
13CEC174,Siraha,7.1999998,0.14,5.09,102.14,0.17,53,25.3,23.7,86.4038,26.7194,Legacy_Data,27670,Sandy Clay Loam,0.06,0.21,NLUP,2074,NA,NA,NA,13CEC174_1,0,20
13D41DE6,Rasuwa,7.12,0.17,56.3,427.2,3.38,75.5,15.4,9.1,85.3211,28.1912,Legacy_Data,22975,Sandy loam,NA,NA,NLUP,2077,NA,NA,NA,13D41DE6_1,0,20
13D8ADC2,Nawalparasi,6.6999998,0.11,15.679,145.61,2.05,50,12.6,37.4,84.2001,27.7377,Legacy_Data,19403,L,NA,NA,NLUP,2074,NA,NA,NA,13D8ADC2_1,0,20
13DA48FE,Morang,5.5999999,0.14,115.54,48.96,2.96,33.8,10.8,55.4,87.3839,26.5522,Legacy_Data,16479,SIL,2.56,0.02,NLUP,2074,NA,NA,NA,13DA48FE_1,0,20
13DDA8F4,Siraha,5.1999998,0.19,5.25,67.51,0.63,63.5,13.1,23.4,86.4304,26.7135,Legacy_Data,27675,Sandy Loam,0.07,0.52,NLUP,2074,NA,NA,NA,13DDA8F4_1,0,20
13DEE64C,Makwanpur,6.3,0.04,176.18,335.34,3.89,60.19,4,35.81,85.1132,27.6028,Legacy_Data,15691,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,13DEE64C_1,0,20
13E1F4B1,Tanahu,6.1,0.14,97.94,170.73,2.83,57.2,8,34.8,84.2311,27.8783,Legacy_Data,29180,SL,NA,NA,NLUP,2075,NA,NA,NA,13E1F4B1_1,0,20
13E386B7,Mahottari,5.1999998,0.07,14.99,14.4,1.09,51.2,3.1,45.7,85.8411,27.0432,Legacy_Data,14283,SL,1.53,0.36,NLUP,2074,NA,NA,NA,13E386B7_1,0,20
13E41C88,Sindhuli,7.68,0.06,24.66,150.67,2.39,26.55,16,57.45,86.2202,27.0979,Legacy_Data,26811,SiL,NA,NA,NLUP,2077,NA,NA,NA,13E41C88_1,0,20
13E41DC1,Kailali,7.5,0.12,109,108,2.31,16,15,69,80.8582,28.7288,Legacy_Data,10486,Silty Loam,0.58,0.38,NLUP,2074,NA,NA,NA,13E41DC1_1,0,20
13E62C21,Dadeldhura,6.0500002,0.21,100.12,241.2,4.11,84,9,7,80.3327,29.1047,Legacy_Data,4322,Loamy Sand,NA,NA,NLUP,2076,NA,NA,NA,13E62C21_1,0,20
13E64D71,Sunsari,6.5999999,0.1,38,262,1.99,NA,NA,NA,87.0617,26.5942,Legacy_Data,28568,silty clay,0.98,0.78,NLUP,2074,NA,NA,NA,13E64D71_1,0,20
13E8347B,Baitadi,6.61,0.01,286.1,779.5,2.01,61,14,25,80.33,29.3171,Legacy_Data,774,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,13E8347B_1,0,20
13EAB385,Solukhumbu,5.38,0.23,31.7,130.97,3.56,55.7,3,41.7,86.7344,27.4741,Legacy_Data,28067,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,13EAB385_1,0,20
13F109C3,Morang,7.75,0.08,14.43,123.65,1.47,73,11,16,87.5715,26.4999,Legacy_Data,17024,L,0.64,0.14,NLUP,2074,NA,NA,NA,13F109C3_1,0,20
13F28F6E,Dailekh,5.25,0.15,49.08,99.6,3.01,67,18,15,81.6982,28.8023,Legacy_Data,5084,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,13F28F6E_1,0,20
13F3F2D4,Gulmi,5.2,0.11,304,320.75,2.41,51.4,3.4,35.2,83.1013,28.1569,Legacy_Data,7643,SL,NA,NA,NLUP,2075,NA,NA,NA,13F3F2D4_1,0,20
